CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerTenureDays,Cluster,SegmentName,ProbAlive,ExpPurchases_90D,ExpAvgSpend,CLV_90D
15549,77,3,1693.26,564.42,316,2,Loyal Customers,0.9991666390787016,0.6602503093654312,390.8092589104418,252.95621976169338
15550,4,4,575.63,143.9075,302,0,Potential Loyalists,0.9995904073490774,0.9304531400961593,221.73846302923013,202.2588332103416
15551,37,1,436.06,436.06,37,0,Potential Loyalists,1.0,0.7088474102284074,416.9460280538009,289.73759499029745
15552,217,1,90.12,90.12,217,3,At Risk / Hibernating,1.0,0.2601501888901442,416.9460280538009,106.3349027394624
15553,60,1,437.23,437.23,60,3,At Risk / Hibernating,1.0,0.5769080982349951,416.9460280538009,235.80804501970792
15554,278,1,217.2,217.2,278,3,At Risk / Hibernating,1.0,0.21503017704195912,416.9460280538009,87.892346853725
15555,12,16,4805.17,300.323125,369,1,Champions,0.9997428531773238,3.2510529398877037,315.03358640388404,1004.0445209550378
15556,24,1,279.77,279.77,24,0,Potential Loyalists,1.0,0.8003708770294453,416.9460280538009,327.14737958121214
15557,29,1,473.65000000000003,473.65000000000003,29,0,Potential Loyalists,1.0,0.7673453072359011,416.9460280538009,313.6483326845508
15561,12,4,800.5899999999999,200.14749999999998,216,0,Potential Loyalists,0.9995039885646438,0.8953869281024046,322.4692929154237,283.0551920264893
15562,352,1,134.55,134.55,352,3,At Risk / Hibernating,1.0,0.17713892272193815,416.9460280538009,72.40450851708758
15563,22,4,1400.44,350.11,359,2,Loyal Customers,0.9994848613786175,0.59549241955445,510.57163737314255,298.0607555563434
15565,50,2,173.16000000000003,86.58000000000001,71,3,At Risk / Hibernating,0.9988499774141608,1.1816590997450063,263.3515380913935,305.07058514545497
15567,19,1,186.01,186.01,19,0,Potential Loyalists,1.0,0.8556074605824519,416.9460280538009,349.72507746716883
15568,3,3,758.29,252.76333333333332,73,0,Potential Loyalists,0.9995382330467526,1.7910629321213491,320.9339183095815,563.5063901385234
15569,104,5,1375.71,275.142,332,2,Loyal Customers,0.9987770322703641,0.8578199280831625,377.6628866105257,317.5940598229697
15570,7,12,4165.52,347.1266666666667,369,1,Champions,0.9997516879699263,2.4294432197336002,339.7977167820642,809.2808265836737
15571,12,4,650.4300000000001,162.60750000000002,78,0,Potential Loyalists,0.9994708568121365,2.34194776678977,224.22324744763625,514.7902246176003
15572,5,7,2552.86,364.69428571428574,278,1,Champions,0.9996271034909445,1.2514278868795252,501.96752272715423,615.8195405653682
15573,32,2,607.45,303.725,86,0,Potential Loyalists,0.9992320614545369,1.0669354589277855,315.2553562640634,329.7409123407125
15574,178,4,702.25,175.5625,372,2,Loyal Customers,0.9981102407187318,0.5757935518289742,256.6819661827934,144.88853473895668
15576,38,1,940.67,940.67,38,0,Potential Loyalists,1.0,0.7021563914860657,416.9460280538009,287.0026731405869
15577,151,3,258.88,86.29333333333334,305,3,At Risk / Hibernating,0.9986908609032471,0.4390140819942859,330.2552318245965,142.13466764304187
15578,162,1,127.1,127.1,162,3,At Risk / Hibernating,1.0,0.32210579217928065,416.9460280538009,131.65891946653005
15579,69,2,348.6,174.3,314,3,At Risk / Hibernating,0.9992714417201963,0.43006892932022767,293.2035071872328,123.61725170801625
15581,121,13,3679.9700000000003,283.0746153846154,366,2,Loyal Customers,0.9907411825540198,2.4241507877861204,320.0498283623495,760.5876574948028
15582,25,3,682.9100000000001,227.63666666666668,220,0,Potential Loyalists,0.9994332200188348,0.8798317118293177,273.33098711445695,235.75476784065984
15584,24,4,725.11,181.2775,162,2,Loyal Customers,0.9994130838836007,1.4901347958895264,253.603722532133,370.4702538456819
15585,177,1,455.3,455.3,177,3,At Risk / Hibernating,1.0,0.3036955050590286,416.9460280538009,124.13381380318333
15587,50,4,913.68,228.42,352,2,Loyal Customers,0.9993619171745628,0.819491200004106,253.20519672203116,203.41774039849085
15589,256,3,478.53,159.51,311,3,At Risk / Hibernating,0.9960896556102692,0.43209332077303025,359.97327346007387,152.4823820971882
15592,47,1,388.58,388.58,47,3,At Risk / Hibernating,1.0,0.647176515107259,416.9460280538009,264.5299144689541
15593,71,1,199.8,199.8,71,3,At Risk / Hibernating,1.0,0.535386395375701,416.9460280538009,218.8362567774073
15594,16,5,1771.78,354.356,235,2,Loyal Customers,0.9995494897405931,1.4330535352541995,385.2126370819103,541.1716236768872
15596,101,5,1406.59,281.318,365,2,Loyal Customers,0.9987525532362992,0.9996799214556492,288.4912388124207,282.7258599397257
15597,35,1,324.57,324.57,35,0,Potential Loyalists,1.0,0.7156671799454195,416.9460280538009,292.52514324719823
15598,53,1,240.68,240.68,53,3,At Risk / Hibernating,1.0,0.6100253908571814,416.9460280538009,249.34457445004938
15599,27,2,761.74,380.87,204,0,Potential Loyalists,0.9993885046818484,0.6018787717313545,368.900231421438,217.6656559733147
15601,11,14,6776.56,484.04,373,1,Champions,0.9997400209853783,2.8209094362422413,458.44740863902143,1267.7999228618928
15602,8,9,1297.8700000000001,144.20777777777778,368,1,Champions,0.9997056988179787,1.8172731186793236,184.5219609997443,328.73070622628916
15603,79,1,48.480000000000004,48.480000000000004,79,3,At Risk / Hibernating,1.0,0.5062381486691934,416.9460280538009,206.92205834880286
15604,52,1,216.39000000000001,216.39000000000001,52,3,At Risk / Hibernating,1.0,0.6150693878726767,416.9460280538009,251.4062834017911
15605,36,5,1198.23,239.64600000000002,373,2,Loyal Customers,0.9994687112790647,0.9822893144616469,288.3189368819567,277.64158647617546
15606,61,9,2920.16,324.4622222222222,325,2,Loyal Customers,0.9988924806778492,2.0190904725817194,338.2792971162139,669.5812008935379
15607,337,1,104.76,104.76,337,3,At Risk / Hibernating,1.0,0.18370051608224094,416.9460280538009,75.086522928905
15608,28,4,1093.68,273.42,121,2,Loyal Customers,0.9993020372979089,1.3452602831835816,408.76619154337834,539.0803378369282
15609,184,1,298.48,298.48,184,3,At Risk / Hibernating,1.0,0.2940903472659017,416.9460280538009,120.20775753628813
15610,52,1,112.46000000000001,112.46000000000001,52,3,At Risk / Hibernating,1.0,0.6201974947200376,416.9460280538009,253.5023718707435
15611,10,13,1591.45,122.41923076923078,335,1,Champions,0.9997319259493948,2.640381505755519,162.18919999957564,419.8176488139843
15612,36,2,195.15,97.575,62,0,Potential Loyalists,0.9990789886135389,1.2637857546849052,282.3507647096303,349.81202773356625
15615,10,23,10399.74,452.1626086956522,359,1,Champions,0.9997647289844525,3.5372927500086644,571.1761108136114,1980.674576360012
15618,33,4,776.851,194.21275,137,2,Loyal Customers,0.9992833102610458,1.2402227449906866,328.52865195658694,399.43406706714364
15619,11,1,336.4,336.4,11,0,Potential Loyalists,1.0,0.9423185242075718,416.9460280538009,385.1678312717569
15620,57,3,1553.18,517.7266666666667,358,2,Loyal Customers,0.9993400281692562,0.5954061280240756,510.0788010799092,297.72989865946425
15621,4,4,1293.03,323.2575,22,0,Potential Loyalists,0.9994955154666064,2.8262500790425236,384.0453967065155,1064.05948686715
15622,43,9,3709.56,412.17333333333335,282,1,Champions,0.9993375261725508,1.2368074591338811,700.7168315290772,849.6042149917739
15623,141,1,301.03000000000003,301.03000000000003,141,3,At Risk / Hibernating,1.0,0.3543250699750318,416.9460280538009,144.82837702569242
15624,117,4,588.13,147.0325,256,2,Loyal Customers,0.9978743249761467,1.0574763478647728,213.69592409042772,221.53324457897065
15625,104,4,1534.26,383.565,235,2,Loyal Customers,0.998088210398093,1.1307741118594876,318.0568696634848,352.57593917298243
15626,75,2,675.8,337.9,330,2,Loyal Customers,0.9992584531547825,0.41277253814853776,406.31217474529234,164.4153936657538
15628,5,9,2870.2400000000002,318.91555555555556,367,1,Champions,0.9997287431124686,1.8256704917118953,331.3510302181726,593.0382861133962
15630,45,2,1186.35,593.175,205,2,Loyal Customers,0.9992922642092108,0.6018208111912936,588.9938488672162,347.49608599239804
15632,16,8,3285.31,410.66375,275,1,Champions,0.9996173921276332,2.05283114091947,413.52398344601585,832.1967731913082
15634,17,1,243.55,243.55,17,0,Potential Loyalists,1.0,0.8655634485010557,416.9460280538009,353.79454187048543
15636,90,2,724.76,362.38,282,2,Loyal Customers,0.9991312102367609,0.46799110429776175,417.46048127334865,191.52472413517586
15637,53,1,223.36,223.36,53,3,At Risk / Hibernating,1.0,0.6150693878726767,416.9460280538009,251.4062834017911
15639,134,1,425.32,425.32,134,3,At Risk / Hibernating,1.0,0.3665466020275492,416.9460280538009,149.82386336572912
15640,4,15,12515.66,834.3773333333334,372,1,Champions,0.9998007654643029,3.0251029468141053,835.3138906233545,2477.2048653559486
15641,105,4,1887.2,471.8,359,2,Loyal Customers,0.9988469671142582,0.8037583869957474,495.6889461058703,390.57699767559257
15643,192,3,664.0,221.33333333333334,282,3,At Risk / Hibernating,0.9978632311360998,0.4673971853675301,375.36107683682775,171.99158832052007
15644,166,4,813.0,203.25,261,2,Loyal Customers,0.9968047629368408,0.7684819392642572,334.96079742468316,252.34784585243693
15645,19,1,612.01,612.01,19,0,Potential Loyalists,1.0,0.8556074605824519,416.9460280538009,349.72507746716883
15646,158,3,447.64000000000004,149.21333333333334,372,3,At Risk / Hibernating,0.998462247553016,0.5759966188421277,234.95925879643318,132.67355420297767
15648,204,2,657.35,328.675,267,3,At Risk / Hibernating,0.9971977112533199,0.48794011735260007,381.64181290897216,182.55526675087407
15649,336,2,816.0,408.0,368,3,At Risk / Hibernating,0.9925421093190482,0.37426095209070925,365.70906331419405,134.17823195888883
15651,37,3,646.3,215.4333333333333,261,2,Loyal Customers,0.9993706108632606,0.4994090124599528,417.8853545958761,204.59048079842185
15652,91,1,337.74,337.74,91,3,At Risk / Hibernating,1.0,0.46509136941083457,416.9460280538009,190.1035226186023
15653,93,2,877.44,438.72,116,2,Loyal Customers,0.9981940484986223,0.892007645108452,607.4435110791405,531.1859667612498
15654,9,2,922.53,461.265,26,0,Potential Loyalists,0.999389046745973,1.7301674700766263,375.64278632241655,637.1412683545764
15655,243,1,560.6700000000001,560.6700000000001,243,3,At Risk / Hibernating,1.0,0.23846712773301681,416.9460280538009,97.47207068516131
15656,45,4,748.5,187.125,284,2,Loyal Customers,0.9993379932013793,0.9750193386751371,238.02040305399373,227.50942433235815
15657,23,1,30.0,30.0,23,3,At Risk / Hibernating,1.0,0.8179731769372953,416.9460280538009,334.34223777226634
15658,190,5,1024.1000000000001,204.82000000000002,373,2,Loyal Customers,0.9946687615355407,0.9797886709123442,233.05067271467502,223.84876610066027
15659,44,1,306.45,306.45,44,3,At Risk / Hibernating,1.0,0.6645208110997811,416.9460280538009,271.6193111494694
15660,25,9,1600.86,177.87333333333333,366,1,Champions,0.9995481619039506,1.2077469831470329,304.5160776947536,360.543896748126
15661,317,2,309.8,154.9,339,3,At Risk / Hibernating,0.9920302948977904,0.400724183674201,313.8929907190026,123.31020233586588
15663,106,1,138.14,138.14,106,3,At Risk / Hibernating,1.0,0.42521324797573734,416.9460280538009,173.80354679285344
15664,51,1,386.43,386.43,51,3,At Risk / Hibernating,1.0,0.6254118329543538,416.9460280538009,255.63370703390643
15665,168,2,2242.01,1121.005,243,2,Loyal Customers,0.9979109465615442,0.5258549421926597,578.0487426238469,297.990441296423
15667,40,1,301.32000000000005,301.32000000000005,40,3,At Risk / Hibernating,1.0,0.6891462926528363,416.9460280538009,281.68485775936074
15668,218,1,76.32000000000001,76.32000000000001,218,3,At Risk / Hibernating,1.0,0.2601501888901442,416.9460280538009,106.3349027394624
15669,40,4,684.34,171.085,264,2,Loyal Customers,0.9993579075548595,1.0367175200749916,233.2164865117419,237.0236517812071
15670,297,1,173.05,173.05,297,3,At Risk / Hibernating,1.0,0.20383512624174713,416.9460280538009,83.31643216705126
15671,19,7,2657.13,379.59000000000003,271,1,Champions,0.9995753954031652,1.8116127818087795,388.93118830595085,690.733037500953
15673,88,4,2881.02,720.255,327,2,Loyal Customers,0.9989725163582376,0.8688216593786424,575.451726315653,490.13021026818893
15674,73,5,2446.6,489.32,255,2,Loyal Customers,0.9987863152905605,1.343287862104402,498.9725666998743,657.0793317945518
15675,81,3,323.69,107.89666666666666,280,3,At Risk / Hibernating,0.9990644400539584,0.7282881456268905,241.54620540791677,172.45484340472098
15676,19,3,3435.76,1145.2533333333333,284,2,Loyal Customers,0.9994854494338581,0.7223848600756392,955.2963670830491,676.5169690812359
15677,49,1,657.23,657.23,49,3,At Risk / Hibernating,1.0,0.6307145960879933,416.9460280538009,257.80118548055043
15678,53,1,352.7,352.7,53,3,At Risk / Hibernating,1.0,0.6150693878726767,416.9460280538009,251.4062834017911
15679,24,4,781.28,195.32,183,2,Loyal Customers,0.9994228379200532,1.3713994659883562,261.4301932606392,351.47289672893777
15680,9,3,1333.68,444.56,366,0,Potential Loyalists,0.99952938626226,0.5845660811782017,423.5481211333696,242.72149677704266
15681,25,5,1426.16,285.232,280,2,Loyal Customers,0.9994778538150589,0.9863331569967126,376.0471765490886,363.61178013265834
15683,117,1,193.75,193.75,117,3,At Risk / Hibernating,1.0,0.40005846544845874,416.9460280538009,163.52166086506077
15687,9,9,2993.1,332.56666666666666,330,1,Champions,0.9996840588939786,1.7648284767546811,382.7745409704768,662.2433068813716
15689,120,2,254.1,127.05,362,3,At Risk / Hibernating,0.999079732329398,0.38198326642312125,293.9424173133674,110.07239752215708
15690,4,2,239.76,119.88,101,0,Potential Loyalists,0.9994678689981477,0.9724406382397571,283.8562940916296,270.6037372462105
15691,252,1,136.8,136.8,252,3,At Risk / Hibernating,1.0,0.23177997385315355,416.9460280538009,94.73873346268373
15692,28,1,191.04,191.04,28,0,Potential Loyalists,1.0,0.7673453072359011,416.9460280538009,313.6483326845508
15694,1,14,6479.4,462.8142857142857,373,1,Champions,0.9998166590352787,2.8211256814595993,470.08284192578935,1300.0764437375747
15695,267,2,409.98,204.99,267,3,At Risk / Hibernating,1.0,0.22209203923416623,416.9460280538009,90.77884382303202
15696,33,8,2736.46,342.0575,327,2,Loyal Customers,0.9994663429749849,1.7823121173890808,334.2046772163981,583.9401244210119
15699,18,1,309.65,309.65,18,0,Potential Loyalists,1.0,0.8655634485010557,416.9460280538009,353.79454187048543
15700,172,2,696.68,348.34,173,3,At Risk / Hibernating,0.9951037807957539,0.6760817512776616,226.1935951233979,149.91721901384594
15701,2,4,1542.14,385.535,111,1,Champions,0.9995898279095355,1.9234325184846677,281.1356140396513,530.1089430915957
15703,265,1,211.5,211.5,265,3,At Risk / Hibernating,1.0,0.2234261478566501,416.9460280538009,91.32415332651593
15704,140,4,2293.62,573.405,216,2,Loyal Customers,0.99698011909134,0.8931259669051629,581.5021531146434,509.1386349239273
15705,201,1,143.1,143.1,201,3,At Risk / Hibernating,1.0,0.27556969454204533,416.9460280538009,112.63754140884919
15706,64,4,1060.56,265.14,116,2,Loyal Customers,0.9980682689793395,1.8582080970745818,263.2187578903132,479.49432799249206
15707,35,4,945.58,236.395,86,2,Loyal Customers,0.9989537731548619,2.2198994288795104,303.6211124578075,660.7507676490145
15708,41,7,3364.2400000000002,480.6057142857143,370,2,Loyal Customers,0.9994375121645158,1.4019373232572407,488.3847908525968,671.2166256398032
15709,284,1,133.25,133.25,284,3,At Risk / Hibernating,1.0,0.21136431258897512,416.9460280538009,86.3939451434604
15712,9,5,1072.3600000000001,214.47200000000004,288,0,Potential Loyalists,0.9996010163380854,1.2197571906560563,243.63272161261395,291.3271841261668
15713,143,2,356.7,178.35,366,3,At Risk / Hibernating,0.9989454905028977,0.37754149854733987,310.0829853811209,114.76631991784191
15714,12,2,330.88,165.44,78,0,Potential Loyalists,0.9994122916621595,1.1256193210443766,316.0173573316397,348.71828401086657
15716,146,4,1118.81,279.7025,370,2,Loyal Customers,0.9981719658014244,0.7848759887474331,253.9038172686555,195.36293768334676
15717,234,1,150.3,150.3,234,3,At Risk / Hibernating,1.0,0.24555161293703237,416.9460280538009,100.36781497798975
15719,33,13,5045.61,388.1238461538461,338,1,Champions,0.9994449376452115,2.841650369511505,387.2633915764636,1078.820451941268
15720,24,1,598.73,598.73,24,0,Potential Loyalists,1.0,0.8003708770294453,416.9460280538009,327.14737958121214
15721,12,1,507.08000000000004,507.08000000000004,12,0,Potential Loyalists,1.0,0.9305304735307653,416.9460280538009,380.34951849305605
15722,36,5,2222.56,444.512,291,2,Loyal Customers,0.9994182629444399,0.9587996415169887,572.4363744030751,538.0554749462449
15723,365,1,203.10000000000002,203.10000000000002,365,3,At Risk / Hibernating,1.0,0.17181998815269117,416.9460280538009,70.23042396023831
15724,201,2,218.25,109.125,285,3,At Risk / Hibernating,0.9976292943701561,0.4646397706956687,277.3169394753381,126.31782972609872
15725,15,1,415.25,415.25,15,0,Potential Loyalists,1.0,0.8861871099101,416.9460280538009,362.2243692927614
15727,17,7,5178.96,739.8514285714285,359,1,Champions,0.9996205221838909,1.434956158520328,576.1055422778927,810.4247034268978
15729,213,1,85.0,85.0,213,3,At Risk / Hibernating,1.0,0.2647801176124813,416.9460280538009,108.22736075955052
15730,66,3,1120.88,373.6266666666667,207,2,Loyal Customers,0.9990495190177199,0.9242736261591369,359.9406472361943,326.139557281055
15732,212,2,294.12,147.06,372,3,At Risk / Hibernating,0.9983153753389168,0.37216948961308627,296.4454753656485,108.1576926400689
15733,283,1,162.3,162.3,283,3,At Risk / Hibernating,1.0,0.21196658521344985,416.9460280538009,86.64012072799322
15734,115,2,1339.45,669.725,200,2,Loyal Customers,0.9986063626356173,0.6103520354423629,575.7442666679646,344.49425248800435
15737,15,8,1205.1200000000001,150.64000000000001,243,1,Champions,0.9995993212627392,1.974768602566136,169.58395258065048,328.3016685581746
15738,19,16,4812.42,300.77625,373,1,Champions,0.9996771354537516,3.0247288787776005,327.6322781626134,971.5053502551543
15739,66,1,449.12,449.12,66,3,At Risk / Hibernating,1.0,0.551256579291776,416.9460280538009,225.32311472719084
15740,49,1,154.88,154.88,49,3,At Risk / Hibernating,1.0,0.6307145960879933,416.9460280538009,257.80118548055043
15743,16,4,784.46,196.115,185,0,Potential Loyalists,0.9994955107095418,1.3606561449455041,227.54349561252099,303.518334068994
15744,78,1,34.8,34.8,78,3,At Risk / Hibernating,1.0,0.5097069171828498,416.9460280538009,208.33989986882636
15745,19,4,1094.5900000000001,273.64750000000004,236,2,Loyal Customers,0.9994974634808118,1.1286577092559311,306.72769317028826,339.3808034093148
15746,134,1,196.88,196.88,134,3,At Risk / Hibernating,1.0,0.3665466020275492,416.9460280538009,149.82386336572912
15747,13,3,974.04,324.68,173,0,Potential Loyalists,0.9994874937676455,1.0551498835483546,384.56350665581203,397.79040619947693
15748,40,1,149.31,149.31,40,3,At Risk / Hibernating,1.0,0.6828203839365179,416.9460280538009,279.09917305381475
15749,235,3,44534.3,14844.766666666668,332,2,Loyal Customers,0.9974530059592343,0.4089439297944304,10170.076617580275,4077.1795197641877
15750,3,8,2465.48,308.185,367,1,Champions,0.9996980714534845,1.4119740375652559,364.37133175384895,504.362617770081
15752,40,7,2637.38,376.7685714285714,373,2,Loyal Customers,0.9994495659315991,1.3924169663299424,399.6480389971424,545.5304122347928
15753,305,1,79.2,79.2,305,3,At Risk / Hibernating,1.0,0.1994626788600413,416.9460280538009,81.52921870406377
15754,51,3,458.57,152.85666666666665,247,2,Loyal Customers,0.9992692517000012,0.8070706021830746,269.37250073355096,213.12615875639153
15755,10,6,2364.25,394.0416666666667,295,1,Champions,0.9996236788921206,1.4440902357841046,411.24316724746666,582.1904198371349
15756,61,4,532.96,133.24,249,2,Loyal Customers,0.9991125865474816,1.0820970836628205,214.92991364700816,228.0001361920478
15757,66,2,714.42,357.21,218,2,Loyal Customers,0.9991843841132672,0.5743991708121421,433.62414028254386,244.1738756353151
15758,25,1,205.25,205.25,25,0,Potential Loyalists,1.0,0.8003708770294453,416.9460280538009,327.14737958121214
15759,218,3,253.04000000000002,84.34666666666668,358,3,At Risk / Hibernating,0.996665296705972,0.5938125247867714,202.72271048776247,118.01131036629923
15762,65,2,583.75,291.875,77,3,At Risk / Hibernating,0.9985059817676909,1.1245985612072418,348.36314810318345,384.06256045785875
15763,32,2,1086.92,543.46,78,2,Loyal Customers,0.9992122926325145,1.1253940658880845,485.056903249803,535.1426358515105
15764,88,6,3279.9700000000003,546.6616666666667,277,2,Loyal Customers,0.9987881394559668,0.9970811884866501,634.9833197680362,620.6758159538342
15766,64,1,315.06,315.06,64,3,At Risk / Hibernating,1.0,0.5595498093719844,416.9460280538009,228.7129310090923
15768,116,3,621.83,207.27666666666667,226,2,Loyal Customers,0.9981979190622772,0.8637979129113809,238.00473435205436,201.54393952740867
15769,7,26,56252.72,2163.566153846154,371,1,Champions,0.9998176298736752,4.463444613568997,2555.646776607393,11182.607367401622
15773,6,1,635.6800000000001,635.6800000000001,6,0,Potential Loyalists,1.0,1.0060419152691307,416.9460280538009,411.2144841588212
15774,69,1,270.8,270.8,69,3,At Risk / Hibernating,1.0,0.5432055950917629,416.9460280538009,222.03231533374117
15775,245,1,104.9,104.9,245,3,At Risk / Hibernating,1.0,0.23694795938330526,416.9460280538009,96.85111900403754
15776,133,1,241.62,241.62,133,3,At Risk / Hibernating,1.0,0.3683617011303699,416.9460280538009,150.56577550814916
15777,241,4,1047.1100000000001,261.77750000000003,361,2,Loyal Customers,0.9954848336112101,0.5889709308751641,368.8211781354174,212.95193176450323
15780,184,3,475.28000000000003,158.42666666666668,358,3,At Risk / Hibernating,0.9978343709015401,0.5959047229959749,247.68770383128563,144.6948753845782
15781,25,3,345.46000000000004,115.15333333333335,306,0,Potential Loyalists,0.9994605960702302,0.6798710613578245,236.30824018880895,157.49883128440496
15782,10,3,2614.74,871.5799999999999,89,2,Loyal Customers,0.999476386578863,1.6095461599013017,461.9672375565119,728.9318432152666
15783,11,1,246.3,246.3,11,0,Potential Loyalists,1.0,0.9423185242075718,416.9460280538009,385.1678312717569
15785,33,5,2328.9700000000003,465.79400000000004,295,2,Loyal Customers,0.9994412957294898,0.9456502228958606,452.8498222778135,419.81378546169805
15786,46,3,4932.2,1644.0666666666666,114,2,Loyal Customers,0.9991357237527075,0.8977293115927452,1042.4399023346011,917.4207407546521
15787,26,3,948.05,316.01666666666665,61,2,Loyal Customers,0.9992342972023868,1.26398221240687,434.98188763931626,538.9946442461691
15789,358,1,351.3,351.3,358,3,At Risk / Hibernating,1.0,0.17423463160989283,416.9460280538009,71.21739587129507
15790,10,1,220.85,220.85,10,0,Potential Loyalists,1.0,0.9423185242075718,416.9460280538009,385.1678312717569
15791,44,2,1612.69,806.345,204,2,Loyal Customers,0.9993034615420943,0.601827554751912,404.2478445804037,238.50184189014405
15793,15,3,965.61,321.87,269,0,Potential Loyalists,0.9994998700920996,0.7545524767521884,361.6845295045583,267.54160579060766
15795,150,1,610.01,610.01,150,3,At Risk / Hibernating,1.0,0.34131892703706995,416.9460280538009,139.51218542168914
15796,1,8,2711.56,338.945,302,1,Champions,0.9997246149399623,1.8981017976327088,349.46795193253024,650.2777838604189
15797,113,4,2207.4,551.85,319,2,Loyal Customers,0.9985342631310883,0.8863476046400668,642.9922480963481,558.7039668394647
15799,76,3,884.14,294.7133333333333,334,2,Loyal Customers,0.9992062173303289,0.6307828721982792,331.6562668944137,205.08787799736126
15800,107,2,699.08,349.54,247,3,At Risk / Hibernating,0.9989132799249341,0.5213692748307399,434.32610490237175,221.98993122332803
15801,46,3,1063.95,354.65000000000003,110,2,Loyal Customers,0.9989672525760547,1.4279328013003958,446.27545634824384,624.7165472382811
15802,143,1,451.42,451.42,143,3,At Risk / Hibernating,1.0,0.35264535172858624,416.9460280538009,144.14180112956143
15803,51,1,415.82000000000005,415.82000000000005,51,3,At Risk / Hibernating,1.0,0.6201974947200376,416.9460280538009,253.5023718707435
15804,1,13,4206.39,323.5684615384616,199,1,Champions,0.9998063291250787,4.322543610137143,316.5064494345922,1341.2022196002642
15805,23,17,5528.4800000000005,325.204705882353,365,1,Champions,0.9996099786669089,2.6649007673341205,428.66828748104683,1119.887644422324
15806,46,3,784.58,261.5266666666667,277,2,Loyal Customers,0.9993352992232195,0.7369325985297825,306.47738704140454,221.41046501722684
15807,50,3,903.9,301.3,77,2,Loyal Customers,0.998904505392648,1.1250474108920883,348.29849346714667,384.1445387392102
15808,306,4,3734.9700000000003,933.7425000000001,369,2,Loyal Customers,0.9626731093967136,0.7569627623950177,768.1005433736234,569.9863976924328
15809,36,5,515.77,103.154,303,2,Loyal Customers,0.9994229632458771,1.170229952431602,155.43155700573487,178.31275033257424
15810,79,4,1391.98,347.995,297,2,Loyal Customers,0.9990144382425609,0.9426564497618773,360.24538810276096,332.9076971450935
15811,22,6,2218.62,369.77,365,2,Loyal Customers,0.9995669940701545,1.2077697379204253,391.6497987303199,463.7180607952417
15812,107,5,1801.14,360.228,318,2,Loyal Customers,0.9983120286661249,1.1235023272788511,395.37070707230293,435.46217994022356
15813,208,2,1303.9099999999999,651.9549999999999,240,2,Loyal Customers,0.9961049836743143,0.5317211520806495,470.6620103550425,245.33810086110105
15814,17,4,1945.3300000000002,486.33250000000004,51,2,Loyal Customers,0.9993327120040582,2.1369099341533215,413.94097262232805,867.1558257469674
15815,64,5,2100.6,420.12,260,2,Loyal Customers,0.9990132015466703,1.323110218781117,418.07197040512995,542.274416559791
15819,49,4,1905.45,476.3625,277,2,Loyal Customers,0.9992940068600298,0.9975861913521571,420.5404225648574,411.2729628275856
15820,320,1,206.98,206.98,320,3,At Risk / Hibernating,1.0,0.1917503945925192,416.9460280538009,78.37686563865186
15821,44,2,570.96,285.48,61,0,Potential Loyalists,0.9989165044161804,1.2635802201712947,370.6874702890261,459.18008003111515
15822,3,2,885.47,442.735,359,0,Potential Loyalists,0.9994840652835351,0.3839237218487292,430.0265716059258,161.84976250212284
15823,372,1,15.0,15.0,372,3,At Risk / Hibernating,1.0,0.16870268363576454,416.9460280538009,68.95624331496865
15825,172,1,532.94,532.94,172,3,At Risk / Hibernating,1.0,0.30873727391826766,416.9460280538009,126.1946096019326
15826,56,3,1654.31,551.4366666666666,211,2,Loyal Customers,0.9992331793801492,0.5888416033834872,655.8744516589776,378.6091883559038
15827,73,14,1836.09,131.1492857142857,372,2,Loyal Customers,0.9984530508077932,2.2060335813485916,190.8626551809892,412.7671334303759
15829,99,2,636.14,318.07,141,3,At Risk / Hibernating,0.9983556185767901,0.78541232842423,367.8796118097145,283.25363647209934
15830,38,1,576.0,576.0,38,0,Potential Loyalists,1.0,0.7021563914860657,416.9460280538009,287.0026731405869
15831,58,3,801.76,267.25333333333333,324,2,Loyal Customers,0.9993034338776295,0.646897560781051,308.87838436741293,195.8821802008734
15832,254,1,836.79,836.79,254,3,At Risk / Hibernating,1.0,0.23034455654361954,416.9460280538009,94.15201457393238
15834,70,4,2233.75,558.4375,277,2,Loyal Customers,0.9991597802737135,0.7346734779864209,454.3788223235222,327.2535618644373
15835,44,4,954.09,238.5225,331,2,Loyal Customers,0.9993856442696502,0.8626453747143903,273.4147766584009,231.22043476710076
15836,50,1,137.37,137.37,50,3,At Risk / Hibernating,1.0,0.6254118329543538,416.9460280538009,255.63370703390643
15837,65,1,391.98,391.98,65,3,At Risk / Hibernating,1.0,0.5595498093719844,416.9460280538009,228.7129310090923
15838,11,19,33643.08,1770.6884210526316,368,1,Champions,0.9997457670349483,3.0596252248505924,2187.3194985673986,6560.735428007187
15839,33,3,1048.49,349.49666666666667,148,2,Loyal Customers,0.9992928894620432,1.1716390507974634,390.22480561397924,448.20927696214983
15840,59,2,355.56,177.78,173,3,At Risk / Hibernating,0.9991579008671014,0.6816534141724129,276.95672078884746,185.07490057166413
15841,73,4,1224.06,306.015,339,2,Loyal Customers,0.9991725950947123,0.8455079193751462,330.9081266603235,274.2818306229377
15843,304,1,118.95,118.95,304,3,At Risk / Hibernating,1.0,0.19999894856946523,416.9460280538009,81.74841595282066
