antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_list,consequents_list,antecedent_names,consequent_names,consequent_description
"22383, 20725",22382,0.030370413716425772,0.057814968693311486,0.0158581543683071,0.5221579961464354,9.031536433346595,1.0,0.014102289850089026,1.9717501260006909,0.917130500816173,0.21925566343042074,0.49283634532926124,0.39822474706107197,"['22383', '20725']",['22382'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
22382,"22383, 20725",0.057814968693311486,0.030370413716425772,0.0158581543683071,0.2742914979757085,9.031536433346595,1.0,0.014102289850089026,1.3361144089932655,0.9438452517560391,0.21925566343042074,0.2515610989080798,0.39822474706107197,['22382'],"['22383', '20725']",['LUNCH BAG SPACEBOY DESIGN'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT']","LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT"
"20725, 20727",20728,0.03025337936684417,0.05646907367312306,0.015331499795189888,0.5067698259187621,8.974289694430803,1.0,0.013623119486862623,1.9129627016117465,0.9162914821836887,0.21475409836065573,0.47725065462203703,0.3891362082961686,"['20725', '20727']",['20728'],"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG CARS BLUE'],LUNCH BAG CARS BLUE
20728,"20725, 20727",0.05646907367312306,0.03025337936684417,0.015331499795189888,0.27150259067357513,8.974289694430803,1.0,0.013623119486862623,1.331160012675669,0.9417503375556989,0.21475409836065573,0.24877551122500152,0.3891362082961686,['20728'],"['20725', '20727']",['LUNCH BAG CARS BLUE'],"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.']","LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL."
"20725, 22382",20727,0.027327520627304112,0.061443033530341154,0.015038913921235882,0.550321199143469,8.956608544916897,1.0,0.013359828155031346,2.0871719206730033,0.9133090690833535,0.20396825396825397,0.5208827839742342,0.39754155195268687,"['20725', '22382']",['20727'],"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN']",['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
20727,"20725, 22382",0.061443033530341154,0.027327520627304112,0.015038913921235882,0.24476190476190476,8.956608544916897,1.0,0.013359828155031346,1.2879017696611987,0.946506848700262,0.20396825396825397,0.22354326738516367,0.39754155195268687,['20727'],"['20725', '22382']",['LUNCH BAG  BLACK SKULL.'],"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN']","LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN"
"20725, 20727",22383,0.03025337936684417,0.06103341330680555,0.016384808941424307,0.5415860735009671,8.873599626134254,1.0,0.014538341934600124,2.048294199664057,0.9149876297369056,0.21874999999999994,0.511788882591177,0.4050212246699466,"['20725', '20727']",['22383'],"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
22383,"20725, 20727",0.06103341330680555,0.03025337936684417,0.016384808941424307,0.2684563758389262,8.873599626134254,1.0,0.014538341934600124,1.3256169401315618,0.944981615355852,0.21874999999999994,0.24563426301661895,0.4050212246699466,['22383'],"['20725', '20727']",['LUNCH BAG SUKI DESIGN'],"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.']","LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL."
23199,23201,0.041898297150213586,0.04388788109310082,0.016209257417051905,0.38687150837988826,8.814996275605214,1.0,0.014370429933719925,1.559399264549749,0.9253265645364461,0.23296888141295202,0.3587274133486695,0.37810242085661083,['23199'],['23201'],['JUMBO BAG APPLES'],['JUMBO BAG ALPHABET'],JUMBO BAG ALPHABET
23201,23199,0.04388788109310082,0.041898297150213586,0.016209257417051905,0.36933333333333335,8.814996275605214,1.0,0.014370429933719925,1.5191887465905705,0.9272520864897015,0.23296888141295202,0.3417539445021275,0.37810242085661083,['23201'],['23199'],['JUMBO BAG ALPHABET'],['JUMBO BAG APPLES'],JUMBO BAG APPLES
85099F,22386,0.03827023231318392,0.050851424893206154,0.017145532213704722,0.44801223241590216,8.810219838613754,1.0,0.015199436369585298,1.7195101609967955,0.9217718782544952,0.23821138211382117,0.4184390283449662,0.39259069618493614,['85099F'],['22386'],['JUMBO BAG STRAWBERRY'],['JUMBO BAG PINK POLKADOT'],JUMBO BAG PINK POLKADOT
22386,85099F,0.050851424893206154,0.03827023231318392,0.017145532213704722,0.33716915995397007,8.810219838613753,1.0,0.015199436369585298,1.4509430002080612,0.9339901861351804,0.23821138211382117,0.3107930498602613,0.39259069618493614,['22386'],['85099F'],['JUMBO BAG PINK POLKADOT'],['JUMBO BAG STRAWBERRY'],JUMBO BAG STRAWBERRY
"22384, 20727",20725,0.02715196910293171,0.07537012113055182,0.01802328983556674,0.6637931034482759,8.807112068965518,1.0,0.015976842635345774,2.750181178175795,0.9111961722488038,0.21329639889196678,0.6363875922300859,0.45146176911544234,"['22384', '20727']",['20725'],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,"22384, 20727",0.07537012113055182,0.02715196910293171,0.01802328983556674,0.2391304347826087,8.807112068965518,1.0,0.015976842635345774,1.278600269179004,0.9587137753076617,0.21329639889196678,0.21789473684210525,0.45146176911544234,['20725'],"['22384', '20727']",['LUNCH BAG RED RETROSPOT'],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.']","LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL."
23202,23203,0.04517525893849845,0.0631400315992744,0.02504535081046287,0.5544041450777202,8.780549059530268,1.0,0.022192983533580676,2.1024880686202327,0.928036180372629,0.30077301475755447,0.5243730440495415,0.4755338612320945,['23202'],['23203'],['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG VINTAGE DOILY'],JUMBO BAG VINTAGE DOILY
23203,23202,0.0631400315992744,0.04517525893849845,0.02504535081046287,0.3966635773864689,8.780549059530268,1.0,0.022192983533580676,1.582574340407619,0.9458317523510423,0.30077301475755447,0.36811815125068137,0.4755338612320945,['23203'],['23202'],['JUMBO BAG VINTAGE DOILY'],['JUMBO BAG VINTAGE LEAF'],JUMBO BAG VINTAGE LEAF
"22383, 20725",20727,0.030370413716425772,0.061443033530341154,0.016384808941424307,0.5394990366088631,8.780475272960821,1.0,0.014518758593115626,2.038121613379719,0.9138654194327096,0.21722265321954998,0.509352143937207,0.4030828516377649,"['22383', '20725']",['20727'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
20727,"22383, 20725",0.061443033530341154,0.030370413716425772,0.016384808941424307,0.26666666666666666,8.780475272960821,1.0,0.014518758593115626,1.3222221631139648,0.9441205810836087,0.21722265321954998,0.24369744518205594,0.4030828516377649,['20727'],"['22383', '20725']",['LUNCH BAG  BLACK SKULL.'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT']","LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT"
23202,23199,0.04517525893849845,0.041898297150213586,0.01661887764058751,0.36787564766839376,8.780205227660868,1.0,0.01472611121774446,1.5156854807377769,0.9280315095204431,0.2358803986710963,0.34023251346761013,0.3822618461805656,['23202'],['23199'],['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG APPLES'],JUMBO BAG APPLES
23199,23202,0.041898297150213586,0.04517525893849845,0.01661887764058751,0.3966480446927374,8.780205227660867,1.0,0.01472611121774446,1.5825335986111921,0.924857395764067,0.2358803986710963,0.3681018836645333,0.3822618461805656,['23199'],['23202'],['JUMBO BAG APPLES'],['JUMBO BAG VINTAGE LEAF'],JUMBO BAG VINTAGE LEAF
"22384, 20725",22383,0.030604482415588975,0.06103341330680555,0.016384808941424307,0.5353728489483748,8.771799248014167,1.0,0.014516912917112802,2.0209033944055173,0.9139698780635036,0.21772939346811815,0.5051717945705333,0.40191461239365045,"['22384', '20725']",['22383'],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
22383,"22384, 20725",0.06103341330680555,0.030604482415588975,0.016384808941424307,0.2684563758389262,8.771799248014167,1.0,0.014516912917112802,1.3251369919273142,0.9435887448585317,0.21772939346811815,0.24536104109087345,0.40191461239365045,['22383'],"['22384', '20725']",['LUNCH BAG SUKI DESIGN'],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']","LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT"
"20728, 22384",20725,0.02498683363567207,0.07537012113055182,0.016326291766633506,0.6533957845433255,8.669161927065907,1.0,0.014443031088843955,2.6676821505219883,0.9073196408973008,0.19428969359331474,0.6251427480577741,0.4350053456878118,"['20728', '22384']",['20725'],"['LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT']",['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,"20728, 22384",0.07537012113055182,0.02498683363567207,0.016326291766633506,0.21661490683229812,8.669161927065907,1.0,0.014443031088843955,1.2446154195017387,0.9567596896798192,0.19428969359331474,0.196538959480083,0.4350053456878118,['20725'],"['20728', '22384']",['LUNCH BAG RED RETROSPOT'],"['LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT']","LUNCH BAG CARS BLUE, LUNCH BAG PINK POLKADOT"
"20725, 20727",22382,0.03025337936684417,0.057814968693311486,0.015038913921235882,0.4970986460348162,8.59809591304552,1.0,0.01328981574027491,1.8734986968675302,0.9112639950561211,0.20592948717948717,0.46623928713054924,0.37861005176234735,"['20725', '20727']",['22382'],"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
22382,"20725, 20727",0.057814968693311486,0.03025337936684417,0.015038913921235882,0.2601214574898785,8.59809591304552,1.0,0.01328981574027491,1.310683531033595,0.937921056212039,0.20592948717948717,0.23703931855204768,0.37861005176234735,['22382'],"['20725', '20727']",['LUNCH BAG SPACEBOY DESIGN'],"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.']","LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL."
22382,20726,0.057814968693311486,0.0478670489788753,0.023699455790274444,0.409919028340081,8.56369960306069,1.0,0.02093202385211956,1.613563217167875,0.9374252500228112,0.2890792291220556,0.38025359690883437,0.45251452639497936,['22382'],['20726'],['LUNCH BAG SPACEBOY DESIGN'],['LUNCH BAG WOODLAND'],LUNCH BAG WOODLAND
20726,22382,0.0478670489788753,0.057814968693311486,0.023699455790274444,0.4951100244498777,8.563699603060687,1.0,0.02093202385211956,1.8661195051062252,0.9276309969035267,0.2890792291220556,0.46412863845872676,0.45251452639497936,['20726'],['22382'],['LUNCH BAG WOODLAND'],['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
"20726, 22382",20725,0.023699455790274444,0.07537012113055182,0.015097431096026685,0.6370370370370371,8.452116402116403,1.0,0.013311200242385543,2.5474496662729695,0.9030891593672813,0.1797909407665505,0.6074505364170575,0.41867379802162413,"['20726', '22382']",['20725'],"['LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN']",['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,"20726, 22382",0.07537012113055182,0.023699455790274444,0.015097431096026685,0.2003105590062112,8.452116402116403,1.0,0.013311200242385543,1.2208496125651713,0.9535560746081718,0.1797909407665505,0.18089829434530946,0.41867379802162413,['20725'],"['20726', '22382']",['LUNCH BAG RED RETROSPOT'],"['LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN']","LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN"
21212,21975,0.06021417285973433,0.03089706828954298,0.015624085669143894,0.25947521865889217,8.39805305238979,1.0,0.013763644258298338,1.3086704943964047,0.9373675962332265,0.20697674418604653,0.23586570929664927,0.3825785184203552,['21212'],['21975'],['PACK OF 72 RETROSPOT CAKE CASES'],['PACK OF 60 DINOSAUR CAKE CASES'],PACK OF 60 DINOSAUR CAKE CASES
21975,21212,0.03089706828954298,0.06021417285973433,0.015624085669143894,0.5056818181818182,8.398053052389788,1.0,0.013763644258298338,1.9011759261688135,0.9090105425702324,0.20697674418604653,0.4740097503679384,0.3825785184203552,['21975'],['21212'],['PACK OF 60 DINOSAUR CAKE CASES'],['PACK OF 72 RETROSPOT CAKE CASES'],PACK OF 72 RETROSPOT CAKE CASES
21212,84991,0.06021417285973433,0.03844578383755632,0.01931066768096436,0.3206997084548105,8.341609311695978,1.0,0.016995686607241767,1.4155068504022237,0.9365102456696479,0.24336283185840707,0.29353927201705554,0.4114914067388208,['21212'],['84991'],['PACK OF 72 RETROSPOT CAKE CASES'],['60 TEATIME FAIRY CAKE CASES'],60 TEATIME FAIRY CAKE CASES
84991,21212,0.03844578383755632,0.06021417285973433,0.01931066768096436,0.502283105022831,8.341609311695976,1.0,0.016995686607241767,1.888193542602919,0.9153088209259096,0.24336283185840707,0.470393274080645,0.4114914067388208,['84991'],['21212'],['60 TEATIME FAIRY CAKE CASES'],['PACK OF 72 RETROSPOT CAKE CASES'],PACK OF 72 RETROSPOT CAKE CASES
21977,21212,0.03914798993504594,0.06021417285973433,0.01960325355491837,0.5007473841554559,8.316105002752757,1.0,0.017245989721858375,1.8823853843019096,0.9155951060774083,0.24578136463683053,0.4687591561539593,0.41315308955100305,['21977'],['21212'],['PACK OF 60 PINK PAISLEY CAKE CASES'],['PACK OF 72 RETROSPOT CAKE CASES'],PACK OF 72 RETROSPOT CAKE CASES
21212,21977,0.06021417285973433,0.03914798993504594,0.01960325355491837,0.3255587949465501,8.316105002752757,1.0,0.017245989721858375,1.424663859303801,0.9361190312447725,0.24578136463683053,0.2980800393935198,0.41315308955100305,['21212'],['21977'],['PACK OF 72 RETROSPOT CAKE CASES'],['PACK OF 60 PINK PAISLEY CAKE CASES'],PACK OF 60 PINK PAISLEY CAKE CASES
"20728, 20727",20725,0.024635730586927262,0.07537012113055182,0.015331499795189888,0.6223277909738718,8.256956226671193,1.0,0.01347470179671354,2.448233830214074,0.9010889815837633,0.18106427090532135,0.5915422833967784,0.4128719700210974,"['20728', '20727']",['20725'],"['LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,"20728, 20727",0.07537012113055182,0.024635730586927262,0.015331499795189888,0.20341614906832298,8.256956226671191,1.0,0.01347470179671354,1.224433897664754,0.9505316843894797,0.18106427090532135,0.18329605060166615,0.4128719700210974,['20725'],"['20728', '20727']",['LUNCH BAG RED RETROSPOT'],"['LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.']","LUNCH BAG CARS BLUE, LUNCH BAG  BLACK SKULL."
22662,22383,0.034934753350108254,0.06103341330680555,0.01755515243724033,0.5025125628140704,8.233400945282503,1.0,0.015422965197251864,1.887417684363088,0.9103462284744118,0.22388059701492544,0.4701755693586968,0.3950721970350314,['22662'],['22383'],['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
22383,22662,0.06103341330680555,0.034934753350108254,0.01755515243724033,0.28763183125599234,8.233400945282503,1.0,0.015422965197251864,1.354728199536793,0.9356493830238065,0.22388059701492544,0.26184455277308105,0.3950721970350314,['22383'],['22662'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG DOLLY GIRL DESIGN'],LUNCH BAG DOLLY GIRL DESIGN
23199,23206,0.041898297150213586,0.05061735619404295,0.017321083738077125,0.4134078212290503,8.167313591888139,1.0,0.01520030270730091,1.6184713642025363,0.9159369165782163,0.23035019455252917,0.3821330286602096,0.37780217651047887,['23199'],['23206'],['JUMBO BAG APPLES'],['LUNCH BAG APPLE DESIGN'],LUNCH BAG APPLE DESIGN
23206,23199,0.05061735619404295,0.041898297150213586,0.017321083738077125,0.3421965317919075,8.167313591888139,1.0,0.01520030270730091,1.4565166484447545,0.9243488125699665,0.23035019455252917,0.3134304361932393,0.37780217651047887,['23206'],['23199'],['LUNCH BAG APPLE DESIGN'],['JUMBO BAG APPLES'],JUMBO BAG APPLES
"20727, 22382",20725,0.02446017906255486,0.07537012113055182,0.015038913921235882,0.6148325358851674,8.15751025290499,1.0,0.013195347262416135,2.4005918594250266,0.8994133898727187,0.1773636991028295,0.583436061372168,0.4071833486879253,"['20727', '22382']",['20725'],"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN']",['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
22384,20728,0.05442097255544502,0.05646907367312306,0.02498683363567207,0.4591397849462366,8.1308184299961,1.0,0.021913731727075638,1.744500519848898,0.9274858320266706,0.2908719346049047,0.42677001891256744,0.4508134157891805,['22384'],['20728'],['LUNCH BAG PINK POLKADOT'],['LUNCH BAG CARS BLUE'],LUNCH BAG CARS BLUE
20728,22384,0.05646907367312306,0.05442097255544502,0.02498683363567207,0.4424870466321244,8.1308184299961,1.0,0.021913731727075638,1.6960664711598434,0.9294991044231562,0.2908719346049047,0.41040046660662005,0.4508134157891805,['20728'],['22384'],['LUNCH BAG CARS BLUE'],['LUNCH BAG PINK POLKADOT'],LUNCH BAG PINK POLKADOT
22384,20727,0.05442097255544502,0.061443033530341154,0.02715196910293171,0.4989247311827957,8.120118791602662,1.0,0.023808179461453725,1.8730857914523233,0.9273144463104792,0.3060686015831135,0.46612162423984016,0.4704147465437788,['22384'],['20727'],['LUNCH BAG PINK POLKADOT'],['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
20727,22384,0.061443033530341154,0.05442097255544502,0.02715196910293171,0.4419047619047619,8.120118791602662,1.0,0.023808179461453725,1.6942968921788102,0.9342523934117486,0.3060686015831135,0.40978466960767845,0.4704147465437788,['20727'],['22384'],['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG PINK POLKADOT'],LUNCH BAG PINK POLKADOT
"22383, 20728",20725,0.026449763005442096,0.07537012113055182,0.016150740242261104,0.6106194690265487,8.10161188369153,1.0,0.014157218400666544,2.374617643460174,0.900382681172487,0.1885245901639344,0.5788795713052776,0.4124525916561315,"['22383', '20728']",['20725'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG CARS BLUE']",['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,"22383, 20728",0.07537012113055182,0.026449763005442096,0.016150740242261104,0.21428571428571427,8.101611883691529,1.0,0.014157218400666544,1.2390639379930737,0.9480201674999472,0.1885245901639344,0.1929391459655329,0.4124525916561315,['20725'],"['22383', '20728']",['LUNCH BAG RED RETROSPOT'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG CARS BLUE']","LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE"
"22383, 22382",20725,0.02615717713148809,0.07537012113055182,0.0158581543683071,0.6062639821029083,8.043823905401087,1.0,0.013886684759473543,2.34834974917411,0.8992015932657825,0.18510928961748635,0.5741690519686475,0.4083338544054914,"['22383', '22382']",['20725'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG SPACEBOY DESIGN']",['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,"22383, 22382",0.07537012113055182,0.02615717713148809,0.0158581543683071,0.21040372670807456,8.043823905401087,1.0,0.013886684759473543,1.2333427294539265,0.9470611299999464,0.18510928961748635,0.1891953662849589,0.4083338544054914,['20725'],"['22383', '22382']",['LUNCH BAG RED RETROSPOT'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG SPACEBOY DESIGN']","LUNCH BAG SUKI DESIGN, LUNCH BAG SPACEBOY DESIGN"
"22383, 20727",20725,0.02721048627772251,0.07537012113055182,0.016384808941424307,0.6021505376344086,7.989247311827957,1.0,0.014333951294651143,2.3240696955367213,0.8993022136669875,0.19008825526137135,0.569720304894273,0.40977092099111734,"['22383', '20727']",['20725'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,"22383, 20727",0.07537012113055182,0.02721048627772251,0.016384808941424307,0.21739130434782608,7.989247311827957,1.0,0.014333951294651143,1.2430088230895768,0.9461426491994178,0.19008825526137135,0.1955004812319538,0.40977092099111734,['20725'],"['22383', '20727']",['LUNCH BAG RED RETROSPOT'],"['LUNCH BAG SUKI DESIGN', 'LUNCH BAG  BLACK SKULL.']","LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL."
20728,20726,0.05646907367312306,0.0478670489788753,0.02118321727427,0.3751295336787565,7.836905380239939,1.0,0.018480209358966902,1.5237285202908548,0.9246105116287995,0.254750175932442,0.3437151128410221,0.40883616048241,['20728'],['20726'],['LUNCH BAG CARS BLUE'],['LUNCH BAG WOODLAND'],LUNCH BAG WOODLAND
20726,20728,0.0478670489788753,0.05646907367312306,0.02118321727427,0.44254278728606355,7.836905380239938,1.0,0.018480209358966902,1.6925620564372486,0.9162571378220615,0.254750175932442,0.4091797129702022,0.40883616048241,['20726'],['20728'],['LUNCH BAG WOODLAND'],['LUNCH BAG CARS BLUE'],LUNCH BAG CARS BLUE
23201,23202,0.04388788109310082,0.04517525893849845,0.015331499795189888,0.34933333333333333,7.732846286701209,1.0,0.013348853402547028,1.4674560569592747,0.9106479182249748,0.20793650793650795,0.3185485894057323,0.34435578583765114,['23201'],['23202'],['JUMBO BAG ALPHABET'],['JUMBO BAG VINTAGE LEAF'],JUMBO BAG VINTAGE LEAF
23202,23201,0.04517525893849845,0.04388788109310082,0.015331499795189888,0.3393782383419689,7.732846286701209,1.0,0.013348853402547028,1.447291285874757,0.9118757330316765,0.20793650793650795,0.3090540862369733,0.34435578583765114,['23202'],['23201'],['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG ALPHABET'],JUMBO BAG ALPHABET
20728,22383,0.05646907367312306,0.06103341330680555,0.026449763005442096,0.46839378238341967,7.674382883173786,1.0,0.023003262692897923,1.7662821757484066,0.9217465362467425,0.29048843187660667,0.4338390469369474,0.4508795374045574,['20728'],['22383'],['LUNCH BAG CARS BLUE'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
22383,20728,0.06103341330680555,0.05646907367312306,0.026449763005442096,0.4333652924256951,7.674382883173786,1.0,0.023003262692897923,1.6651484875785663,0.9262271687923768,0.29048843187660667,0.3994529572229412,0.4508795374045574,['22383'],['20728'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG CARS BLUE'],LUNCH BAG CARS BLUE
23209,23206,0.05875124348996431,0.05061735619404295,0.02223652642050442,0.3784860557768924,7.477396771296318,1.0,0.01926269380192995,1.527532330739072,0.9203344076697808,0.2552048354600403,0.34534937174379404,0.40889620707919766,['23209'],['23206'],['LUNCH BAG VINTAGE DOILY'],['LUNCH BAG APPLE DESIGN'],LUNCH BAG APPLE DESIGN
23206,23209,0.05061735619404295,0.05875124348996431,0.02223652642050442,0.4393063583815029,7.477396771296317,1.0,0.01926269380192995,1.6787220090333625,0.9124493927125508,0.2552048354600403,0.40430875712660885,0.40889620707919766,['23206'],['23209'],['LUNCH BAG APPLE DESIGN'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
22384,20725,0.05442097255544502,0.07537012113055182,0.030604482415588975,0.5623655913978495,7.461386328725038,1.0,0.026502767122042647,2.11279063230611,0.9158162604244601,0.3085545722713864,0.5266923353837004,0.4842107460094838,['22384'],['20725'],['LUNCH BAG PINK POLKADOT'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,22384,0.07537012113055182,0.05442097255544502,0.030604482415588975,0.406055900621118,7.461386328725038,1.0,0.026502767122042647,1.592033708952401,0.9365657206631766,0.3085545722713864,0.37187259643011855,0.4842107460094838,['20725'],['22384'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG PINK POLKADOT'],LUNCH BAG PINK POLKADOT
22382,22383,0.057814968693311486,0.06103341330680555,0.02615717713148809,0.4524291497975709,7.41281087333719,1.0,0.022628532251909188,1.7147855594323034,0.9181831356230462,0.28219696969696967,0.4168367032837273,0.4405002891844997,['22382'],['22383'],['LUNCH BAG SPACEBOY DESIGN'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
22383,22382,0.06103341330680555,0.057814968693311486,0.02615717713148809,0.42857142857142855,7.412810873337189,1.0,0.022628532251909188,1.648823804786705,0.9213303419336076,0.28219696969696967,0.39350705812416265,0.4405002891844997,['22383'],['22382'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
22383,20727,0.06103341330680555,0.061443033530341154,0.02721048627772251,0.44582933844678807,7.255978633063964,1.0,0.02346040821744129,1.693624422193519,0.9182250224153945,0.2856265356265356,0.4095503188925221,0.44434324065196545,['22383'],['20727'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
20727,22383,0.061443033530341154,0.06103341330680555,0.02721048627772251,0.44285714285714284,7.255978633063964,1.0,0.02346040821744129,1.6853246427826567,0.918625769042797,0.2856265356265356,0.4066425099268175,0.44434324065196545,['20727'],['22383'],['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
20726,22383,0.0478670489788753,0.06103341330680555,0.02118321727427,0.44254278728606355,7.250828084306367,1.0,0.0182617278901652,1.6843742717434935,0.9054247277890943,0.2414943295530354,0.40630772104770907,0.3948092651674805,['20726'],['22383'],['LUNCH BAG WOODLAND'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
22383,20726,0.06103341330680555,0.0478670489788753,0.02118321727427,0.34707574304889743,7.250828084306367,1.0,0.0182617278901652,1.45825942425115,0.9181207619254864,0.2414943295530354,0.31425096017224563,0.3948092651674805,['22383'],['20726'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG WOODLAND'],LUNCH BAG WOODLAND
20726,23206,0.0478670489788753,0.05061735619404295,0.017438118087658726,0.36430317848410754,7.197198863716664,1.0,0.015015214619537295,1.4934519281409093,0.9043454014409463,0.2151624548736462,0.3304103191022506,0.35440592450216934,['20726'],['23206'],['LUNCH BAG WOODLAND'],['LUNCH BAG APPLE DESIGN'],LUNCH BAG APPLE DESIGN
23206,20726,0.05061735619404295,0.0478670489788753,0.017438118087658726,0.3445086705202312,7.197198863716664,1.0,0.015015214619537295,1.4525485055260543,0.9069652383410772,0.2151624548736462,0.31155483194150524,0.35440592450216934,['23206'],['20726'],['LUNCH BAG APPLE DESIGN'],['LUNCH BAG WOODLAND'],LUNCH BAG WOODLAND
20727,22662,0.061443033530341154,0.034934753350108254,0.01544853414477149,0.25142857142857145,7.197090212969611,1.0,0.01330203692330659,1.2892092989597792,0.917424289657596,0.19088937093275488,0.22433075777000105,0.3468198133524767,['20727'],['22662'],['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG DOLLY GIRL DESIGN'],LUNCH BAG DOLLY GIRL DESIGN
